ident;iata_code;name;latitude_deg;longitude_deg;elevation_ft;continent;iso_country;iso_region;municipality
LEMG;AGP;Málaga-Costa del Sol Airport;36.6749;-4.49911;53;EU;ES;ES-AN;Málaga
LEMH;MAH;Menorca Airport;39.862598;4.21865;302;EU;ES;ES-PM;Menorca Island
LEMO;OZP;Moron Air Base;37.17490005493164;-5.615940093994141;285;EU;ES;ES-AN;Morón
LEO;LEO;Lekoni Airport;-1.5724;14.2878;2036;AF;GA;GA-2;Lekoni
LEPA;PMI;Palma de Mallorca Airport;39.551701;2.73881;27;EU;ES;ES-PM;Palma De Mallorca
LEPP;PNA;Pamplona Airport;42.77;-1.64633;1504;EU;ES;ES-NA;Pamplona
LERL;CQM;Ciudad Real International Airport;38.856479;-3.969944;;EU;ES;ES-CR;Ciudad Real
LERS;REU;Reus Airport;41.1474;1.16717;233;EU;ES;ES-CT;Reus
LERT;ROZ;Rota Naval Station Airport;36.645198822;-6.34946012497;86;EU;ES;ES-AN;Rota
LESA;SLM;Salamanca Airport;40.952099;-5.50199;2595;EU;ES;ES-CL;Salamanca
LESO;EAS;San Sebastián Airport;43.356499;-1.79061;16;EU;ES;ES-PV;Hondarribia
LEST;SCQ;Santiago-Rosalía de Castro Airport;42.896301;-8.41514;1213;EU;ES;ES-GA;Santiago de Compostela
LESU;LEU;Pirineus - la Seu d'Urgel Airport;42.3386;1.40917;2625;EU;ES;ES-CT;La Seu d'Urgell Pyrenees and Andorra
LETL;TEV;Teruel Airport;40.403;-1.2183;3380;EU;ES;ES-AR;Teruel
LETO;TOJ;Madrid–Torrejón Airport / Torrejón Air Base;40.487875;-3.456808;2026;EU;ES;ES-M;Madrid
LEVC;VLC;Valencia Airport;39.4893;-0.481625;240;EU;ES;ES-V;Valencia
LEVD;VLL;Valladolid Airport;41.7061;-4.85194;2776;EU;ES;ES-CL;Valladolid
LEVT;VIT;Vitoria Airport;42.882801;-2.72447;1682;EU;ES;ES-PV;Alava
LEVX;VGO;Vigo Airport;42.2318;-8.62677;856;EU;ES;ES-GA;Vigo
LEXJ;SDR;Seve Ballesteros-Santander Airport;43.427101;-3.82001;16;EU;ES;ES-S;Santander
LEZG;ZAZ;Zaragoza Airport;41.666199;-1.04155;863;EU;ES;ES-AR;Zaragoza
LEZL;SVQ;Sevilla Airport;37.417999;-5.89311;112;EU;ES;ES-AN;Sevilla
LFAB;DPE;St Aubin Airport;49.88249969482422;1.085279941558838;344;EU;FR;FR-NOR;Dieppe
LFAC;CQF;Calais-Dunkerque Airport;50.962101;1.95476;12;EU;FR;FR-HDF;Marck
LFAQ;BYF;Albert-Bray Airport;49.9715003967;2.69765996933;364;EU;FR;FR-HDF;Albert/Bray
LFAT;LTQ;Le Touquet-Côte d'Opale Airport;50.517398834228516;1.6205899715423584;36;EU;FR;FR-HDF;Le Touquet-Paris-Plage
LFBA;AGF;Agen-La Garenne Airport;44.17470169067383;0.5905560255050659;204;EU;FR;FR-NAQ;Agen/La Garenne
LFBD;BOD;Bordeaux-Mérignac Airport;44.8283;-0.715556;162;EU;FR;FR-NAQ;Bordeaux/Mérignac
LFBE;EGC;Bergerac-Roumanière Airport;44.82529830932617;0.5186110138893127;171;EU;FR;FR-NAQ;Bergerac/Roumanière
LFBG;CNG;Cognac-Châteaubernard (BA 709) Air Base;45.65829849243164;-0.3174999952316284;102;EU;FR;FR-NAQ;Cognac/Châteaubernard
LFBH;LRH;La Rochelle-Île de Ré Airport;46.17919921875;-1.1952799558639526;74;EU;FR;FR-NAQ;La Rochelle/Île de Ré
LFBI;PIS;Poitiers-Biard Airport;46.58769989013672;0.30666598677635193;423;EU;FR;FR-NAQ;Poitiers/Biard
LFBK;MCU;Montluçon-Guéret Airport;46.222599029541016;2.363960027694702;1497;EU;FR;FR-NAQ;Montluçon/Guéret
LFBL;LIG;Limoges Airport;45.86280059814453;1.1794400215148926;1300;EU;FR;FR-NAQ;Limoges/Bellegarde
LFBN;NIT;Niort-Souché Airport;46.313477;-0.394529;203;EU;FR;FR-NAQ;Niort/Souché
LFBO;TLS;Toulouse-Blagnac Airport;43.629101;1.36382;499;EU;FR;FR-OCC;Toulouse/Blagnac
LFBP;PUF;Pau Pyrénées Airport;43.380001068115234;-0.41861099004745483;616;EU;FR;FR-NAQ;Pau/Pyrénées (Uzein)
LFBT;LDE;Tarbes-Lourdes-Pyrénées Airport;43.1786994934082;-0.006438999902456999;1260;EU;FR;FR-OCC;Tarbes/Lourdes/Pyrénées
LFBU;ANG;Angoulême-Brie-Champniers Airport;45.729198;0.221456;436;EU;FR;FR-NAQ;Angoulême/Brie/Champniers
LFBX;PGX;Périgueux-Bassillac Airport;45.19810104370117;0.815555989742279;328;EU;FR;FR-NAQ;Périgueux/Bassillac
LFBZ;BIQ;Biarritz-Anglet-Bayonne Airport;43.4683333;-1.5311111;245;EU;FR;FR-NAQ;Biarritz/Anglet/Bayonne
LFCC;ZAO;Aérodrome de Cahors-Lalbenque;44.351398;1.47528;912;EU;FR;FR-OCC;Cahors/Lalbenque
LFCI;LBI;Albi-Le Séquestre Airport;43.91389846801758;2.1130599975585938;564;EU;FR;FR-OCC;Albi/Le Séquestre
LFCK;DCM;Castres-Mazamet Airport;43.55630111694336;2.289180040359497;788;EU;FR;FR-OCC;Castres/Mazamet
LFCR;RDZ;Rodez-Marcillac Airport;44.407901763916016;2.4826700687408447;1910;EU;FR;FR-OCC;Rodez/Marcillac
LFCY;RYN;Royan-Médis Airport;45.62810134887695;-0.9725000262260437;72;EU;FR;FR-NAQ;Royan/Médis
LFDN;RCO;Rochefort-Saint-Agnant (BA 721) Airport;45.88779830932617;-0.9830560088157654;60;EU;FR;FR-NAQ;Rochefort/Saint-Agnant
LFEA;BIC;Aérodrome de Belle Île;47.325256;-3.201255;171;EU;FR;FR-BRE;Bangor
LFEC;OUI;Ouessant Airport;48.4632;-5.06358;142;EU;FR;FR-BRE;Ushant
LFEY;IDY;Île d'Yeu Airport;46.71860122680664;-2.3911099433898926;79;EU;FR;FR-PDL;Île d'Yeu
LFGA;CMR;Colmar-Houssen Airport;48.109901428222656;7.359010219573975;628;EU;FR;FR-GES;Colmar/Houssen
LFGJ;DLE;Dole-Tavaux Airport;47.042686;5.435063;645;EU;FR;FR-BFC;Dole/Tavaux
LFHM;MVV;Megève Altiport;45.823005;6.649406;4823;EU;FR;FR-ARA;Megève
LFHO;OBS;Aubenas-Ardèche Méridional Airport;44.544203;4.372192;923;EU;FR;FR-ARA;Aubenas/Ardèche Méridional
LFHP;LPY;Le Puy-Loudes Airfield;45.0807;3.76289;2731;EU;FR;FR-ARA;Le Puy/Loudes
LFHU;AHZ;Altiport L'Alpe d'Huez - Henri GIRAUD;45.088299;6.08472;6102;EU;FR;FR-ARA;L'Alpe d'Huez
LFJL;ETZ;Metz-Nancy-Lorraine Airport;48.9821014404;6.25131988525;870;EU;FR;FR-GES;Metz / Nancy
LFJR;ANE;Angers-Loire Airport;47.560299;-0.312222;194;EU;FR;FR-PDL;TFFR
LFKB;BIA;Bastia-Poretta Airport;42.55270004272461;9.48373031616211;26;EU;FR;FR-COR;Bastia/Poretta
LFKC;CLY;Calvi-Sainte-Catherine Airport;42.5244444;8.7930556;209;EU;FR;FR-COR;Calvi/Sainte-Catherine
LFKF;FSC;Figari Sud-Corse Airport;41.500599;9.09778;85;EU;FR;FR-COR;Figari Sud-Corse
LFKJ;AJA;Ajaccio-Napoléon Bonaparte Airport;41.92359924316406;8.8029203414917;18;EU;FR;FR-COR;Ajaccio/Napoléon Bonaparte
LFKO;PRP;Propriano Airport;41.66059875488281;8.889749526977539;13;EU;FR;FR-COR;Propriano
LFKS;SOZ;Solenzara (BA 126) Air Base;41.924400329589844;9.406000137329102;28;EU;FR;FR-COR;Solenzara
LFKX;MFX;Méribel Altiport;45.407003;6.577942;5636;EU;FR;FR-ARA;
LFLA;AUF;Auxerre-Branches Airport;47.85020065307617;3.497109889984131;523;EU;FR;FR-BFC;Auxerre/Branches
LFLB;CMF;Chambéry-Savoie Airport;45.638099670410156;5.880229949951172;779;EU;FR;FR-ARA;Chambéry/Aix-les-Bains
LFLC;CFE;Clermont-Ferrand Auvergne Airport;45.7867012024;3.1691699028;1090;EU;FR;FR-ARA;Clermont-Ferrand/Auvergne
LFLD;BOU;Bourges Airport;47.058101654052734;2.3702800273895264;529;EU;FR;FR-CVL;Bourges
LFLJ;CVF;Courchevel Airport;45.396702;6.63472;6583;EU;FR;FR-ARA;Courchevel
LFLL;LYS;Lyon Saint-Exupéry Airport;45.725556;5.081111;821;EU;FR;FR-ARA;Lyon
LFLN;SYT;Saint-Yan Airport;46.412498474121094;4.0132598876953125;796;EU;FR;FR-BFC;Saint-Yan
LFLO;RNE;Roanne-Renaison Airport;46.05830001831055;4.001389980316162;1106;EU;FR;FR-ARA;Roanne/Renaison
LFLP;NCY;Annecy-Haute-Savoie-Mont Blanc Airport;45.9308333;6.1063889;1521;EU;FR;FR-ARA;Annecy/Meythet
LFLS;GNB;Grenoble-Isère Airport;45.3629;5.32937;1302;EU;FR;FR-U-A;Saint-Étienne-de-Saint-Geoirs
LFLU;VAF;Valence-Chabeuil Airport;44.9216;4.9699;525;EU;FR;FR-ARA;Valence/Chabeuil
LFLV;VHY;Vichy-Charmeil Airport;46.169700622558594;3.4037399291992188;817;EU;FR;FR-ARA;Vichy/Charmeil
LFLW;AUR;Aurillac Airport;44.89139938354492;2.4219400882720947;2096;EU;FR;FR-ARA;Aurillac
LFLX;CHR;"Châteauroux-Déols ""Marcel Dassault"" Airport";46.860278;1.721111;529;EU;FR;FR-CVL;Châteauroux/Déols
LFLY;LYN;Lyon-Bron Airport;45.72719955444336;4.944270133972168;659;EU;FR;FR-ARA;Lyon/Bron
LFMD;CEQ;Cannes-Mandelieu Airport;43.542;6.95348;13;EU;FR;FR-PAC;Cannes
LFMH;EBU;Saint-Étienne-Bouthéon Airport;45.54059982299805;4.296390056610107;1325;EU;FR;FR-ARA;Saint-Étienne/Bouthéon
LFMK;CCF;Carcassonne Airport;43.215999603271484;2.3063199520111084;433;EU;FR;FR-OCC;Carcassonne/Salvaza
LFML;MRS;Marseille Provence Airport;43.439271922;5.22142410278;74;EU;FR;FR-PAC;Marseille
LFMN;NCE;Nice-Côte d'Azur Airport;43.6584014893;7.215869903560001;12;EU;FR;FR-PAC;Nice
LFMP;PGF;Perpignan-Rivesaltes (Llabanère) Airport;42.74039840698242;2.8706700801849365;144;EU;FR;FR-OCC;Perpignan/Rivesaltes
LFMQ;CTT;Le Castellet Airport;43.252498626708984;5.785190105438232;1391;EU;FR;FR-PAC;Le Castellet
LFMR;BAE;Barcelonnette - Saint-Pons Airfield;44.387198;6.609186;3714;EU;FR;FR-PAC;Le Castellet
LFMT;MPL;Montpellier-Méditerranée Airport;43.57619857788086;3.96301007270813;17;EU;FR;FR-OCC;Montpellier/Méditerranée
LFMU;BZR;Béziers-Vias Airport;43.32350158691406;3.3538999557495117;56;EU;FR;FR-OCC;Béziers/Vias
LFMV;AVN;Avignon-Caumont Airport;43.90729904174805;4.901830196380615;124;EU;FR;FR-PAC;Avignon/Caumont
LFNA;GAT;Gap - Tallard Airfield;44.455002;6.03778;1986;EU;FR;FR-PAC;
LFNB;MEN;Mende-Brenoux Airfield;44.502102;3.53282;3362;EU;FR;FR-OCC;Mende/Brénoux
LFNC;SCP;Mont-Dauphin - St-Crépin Airfield;44.701698;6.60028;2963;EU;FR;FR-PAC;
LFOB;BVA;Paris Beauvais Tillé Airport;49.454399;2.11278;359;EU;FR;FR-HDF;Beauvais
LFOE;EVX;Évreux-Fauville (BA 105) Air Base;49.02870178222656;1.2198599576950073;464;EU;FR;FR-NOR;Évreux/Fauville
LFOH;LEH;Le Havre Octeville Airport;49.53390121459961;0.08805599808692932;313;EU;FR;FR-NOR;Le Havre/Octeville
LFOK;XCR;Châlons-Vatry Airport;48.773333;4.206111;587;EU;FR;FR-GES;Vatry
LFOO;LSO;Les Sables-d'Olonne Talmont Airport;46.476898193359375;-1.7227799892425537;105;EU;FR;FR-PDL;Les Sables-d'Olonne
LFOP;URO;Rouen Airport;49.38420104980469;1.1748000383377075;512;EU;FR;FR-NOR;Rouen/Vallée de Seine
LFOT;TUF;Tours-Val-de-Loire Airport;47.4322013855;0.727605998516;357;EU;FR;FR-CVL;Tours/Val de Loire (Loire Valley)
LFOU;CET;Cholet Le Pontreau Airport;47.08209991455078;-0.8770639896392822;443;EU;FR;FR-PDL;Cholet/Le Pontreau
LFOV;LVA;Laval-Entrammes Airport;48.03139877319336;-0.7429860234260559;330;EU;FR;FR-PDL;Laval/Entrammes
LFOZ;ORE;Orléans – Saint-Denis-de-l'Hôtel Airport;47.8969;2.16333;396;EU;FR;FR-CVL;Orléans
LFPB;LBG;Paris-Le Bourget Airport;48.969398498535156;2.441390037536621;218;EU;FR;FR-IDF;Paris
LFPC;CSF;Creil Air Base;49.253501892089844;2.5191400051116943;291;EU;FR;FR-HDF;Creil
LFPG;CDG;Charles de Gaulle International Airport;49.012798;2.55;392;EU;FR;FR-IDF;Paris
LFPI;JDP;Paris Issy-les-Moulineaux Heliport;48.83330154418945;2.272779941558838;112;EU;FR;FR-IDF;Issy-les-Moulineaux
LFPN;TNF;Toussus-le-Noble Airport;48.75189971923828;2.1061899662017822;538;EU;FR;FR-IDF;Toussus-le-Noble
LFPO;ORY;Paris-Orly Airport;48.7233333;2.3794444;291;EU;FR;FR-IDF;Paris
LFPT;POX;Aérodrome de Pontoise - Cormeilles en Vexin;49.096667;2.040833;325;EU;FR;FR-IDF;Cormeilles-en-Vexin
LFPV;VIY;Villacoublay-Vélizy (BA 107) Air Base;48.7741667;2.1916667;584;EU;FR;FR-IDF;Villacoublay/Vélizy
LFQG;NVS;Nevers-Fourchambault Airport;47.002601623535156;3.1133298873901367;602;EU;FR;FR-BFC;Nevers/Fourchambault
LFQQ;LIL;Lille-Lesquin Airport;50.563332;3.086886;157;EU;FR;FR-HDF;Lille/Lesquin
LFQT;HZB;Merville-Calonne Airport;50.61840057373047;2.642240047454834;61;EU;FR;FR-HDF;Merville/Calonne
LFRB;BES;Brest Bretagne Airport;48.447898864746094;-4.418540000915527;325;EU;FR;FR-BRE;Brest/Guipavas
LFRC;CER;Cherbourg-Maupertus Airport;49.65010070800781;-1.4702800512313843;459;EU;FR;FR-NOR;Cherbourg/Maupertus
LFRD;DNR;Dinard-Pleurtuit-Saint-Malo Airport;48.58769989013672;-2.0799601078033447;219;EU;FR;FR-BRE;Dinard/Pleurtuit/Saint-Malo
LFRE;LBY;La Baule-Escoublac Airport;47.289398193359375;-2.3463900089263916;105;EU;FR;FR-PDL;La Baule-Escoublac
LFRF;GFR;Granville Airport;48.88309860229492;-1.564170002937317;45;EU;FR;FR-NOR;Granville
LFRG;DOL;Deauville-Saint-Gatien Airport;49.365299;0.154306;479;EU;FR;FR-NOR;Deauville
LFRH;LRT;Lorient South Brittany (Bretagne Sud) Airport;47.76060104370117;-3.440000057220459;160;EU;FR;FR-BRE;Lorient/Lann/Bihoué
LFRI;EDM;La Roche-sur-Yon Airport;46.701900482177734;-1.3786300420761108;299;EU;FR;FR-PDL;La Roche-sur-Yon/Les Ajoncs
LFRJ;LDV;Landivisiau Air Base;48.53030014038086;-4.151639938354492;348;EU;FR;FR-BRE;Landivisiau
LFRK;CFR;Caen-Carpiquet Airport;49.173302;-0.45;256;EU;FR;FR-NOR;Caen/Carpiquet
LFRM;LME;Le Mans-Arnage Airport;47.94860076904297;0.20166699588298798;194;EU;FR;FR-PDL;Le Mans/Arnage
LFRN;RNS;Rennes-Saint-Jacques Airport;48.0695;-1.73479;124;EU;FR;FR-BRE;Rennes/Saint-Jacques
LFRO;LAI;Lannion-Côte de Granit Airport;48.754398;-3.47166;290;EU;FR;FR-BRE;Lannion
LFRQ;UIP;Quimper-Cornouaille Airport;47.974998474121094;-4.167789936065674;297;EU;FR;FR-BRE;Quimper/Pluguffan
LFRS;NTE;Nantes Atlantique Airport;47.153198242200006;-1.61073005199;90;EU;FR;FR-PDL;Nantes
LFQB;QYR;Aéroport de Troyes - Barberey;;;;EU;FR;;Troyes
LFRT;SBK;Saint-Brieuc-Armor Airport;48.5378;-2.85444;453;EU;FR;FR-BRE;Saint-Brieuc/Armor
LFRU;MXN;Morlaix-Ploujean Airport;48.6031990051;-3.81577992439;272;EU;FR;FR-BRE;Morlaix/Ploujean
LFRV;VNE;Vannes-Meucon Airport;47.72330093383789;-2.718559980392456;446;EU;FR;FR-BRE;Vannes/Meucon
LFRZ;SNR;Saint-Nazaire-Montoir Airport;47.3105556;-2.1566667;13;EU;FR;FR-PDL;Saint-Nazaire/Montoir
LFSB;BSL;EuroAirport Basel-Mulhouse-Freiburg Airport;47.59;7.529167;885;EU;FR;FR-GES;Bâle/Mulhouse
LFSD;DIJ;Dijon-Bourgogne Airport;47.268902;5.09;726;EU;FR;FR-BFC;Dijon/Longvic
LFSG;EPL;Épinal-Mirecourt Airport;48.325001;6.06998;1084;EU;FR;FR-GES;Épinal/Mirecourt
LFSL;BVE;Brive-Souillac;45.039722;1.485556;1016;EU;FR;FR-NAQ;Brive la Gaillarde
LFSN;ENC;Nancy-Essey Airport;48.692100524902344;6.230460166931152;751;EU;FR;FR-GES;Nancy/Essey
LFST;SXB;Strasbourg Airport;48.538299560546875;7.628230094909668;505;EU;FR;FR-GES;Strasbourg
LFTH;TLN;Toulon-Hyères Airport;43.0973014832;6.14602994919;7;EU;FR;FR-PAC;Toulon/Hyères/Le Palyvestre
LFTW;FNI;Nîmes-Arles-Camargue Airport;43.75740051269531;4.4163498878479;309;EU;FR;FR-OCC;Nîmes/Garons
LFTZ;LTT;La Môle Airport;43.205399;6.482;59;EU;FR;FR-PAC;La Môle
LFVM;MQC;Miquelon Airport;47.095501;-56.380299;10;NA;PM;PM-ML;Miquelon
LFVP;FSP;St Pierre Airport;46.762901306152344;-56.173099517822266;27;NA;PM;PM-SP;Saint-Pierre
LGAD;PYR;Andravida Air Base;37.9207;21.292601;55;EU;GR;GR-14;Andravida
LGAL;AXD;Alexandroupoli Democritus Airport;40.8559;25.956301;24;EU;GR;GR-A;Alexandroupolis
LGAV;ATH;Athens Eleftherios Venizelos International Airport;37.936401;23.9445;308;EU;GR;GR-I;Athens
LGBL;VOL;Nea Anchialos National Airport;39.219601;22.7943;83;EU;GR;GR-43;Nea Anchialos
LGE;LGE;Mulan Airport;-20.1089;127.619;978;OC;AU;AU-WA;Lake Gregory
LGHI;JKH;Chios Island National Airport;38.34320068359375;26.140600204467773;15;EU;GR;GR-85;Chios Island
LGIK;JIK;Ikaria Airport;37.6827011108;26.3470993042;79;EU;GR;GR-84;Ikaria Island
LGIO;IOA;Ioannina Airport;39.6963996887207;20.822500228881836;1558;EU;GR;GR-33;Ioannina
LGIR;HER;Heraklion International Nikos Kazantzakis Airport;35.3396987915;25.180299758900002;115;EU;GR;GR-91;Heraklion
LGKA;KSO;Kastoria National Airport Aristotle;40.446301;21.2822;2167;EU;GR;GR-56;Argos Orestiko
LGKC;KIT;Kithira Airport;36.2742996216;23.0170001984;1045;EU;GR;GR-I;Kithira Island
LGKF;EFL;Kefallinia Airport;38.12009811401367;20.500499725341797;59;EU;GR;GR-23;Kefallinia Island
LGKJ;KZS;Kastelorizo Airport;36.1417007446;29.576400756799995;489;EU;GR;GR-81;Kastelorizo Island
LGKL;KLX;Kalamata Airport;37.06829833984375;22.02549934387207;26;EU;GR;GR-17;Kalamata
LGKO;KGS;Kos Airport;36.79330062866211;27.091699600219727;412;EU;GR;GR-81;Kos Island
LGKP;AOK;Karpathos Airport;35.4213981628418;27.145999908447266;66;EU;GR;GR-81;Karpathos Island
LGKR;CFU;Ioannis Kapodistrias International Airport;39.601898193359375;19.911699295043945;6;EU;GR;GR-22;Kerkyra Island
LGKS;KSJ;Kasos Airport;35.4213981628;26.909999847399998;35;EU;GR;GR-81;Kasos Island
LGKV;KVA;Kavala Alexander the Great International Airport;40.9133;24.6192;18;EU;GR;GR-A;Kavala
LGKY;JKL;Kalymnos Airport;36.9632987976;26.9405994415;771;EU;GR;GR-81;Kalymnos Island
LGKZ;KZI;Kozani State Airport Filippos;40.286098;21.840799;2059;EU;GR;GR-58;Kozani
LGLE;LRS;Leros Airport;37.184898;26.800301;39;EU;GR;GR-81;Leros Island
LGLM;LXS;Limnos Airport;39.917098999;25.236299514799995;14;EU;GR;GR-83;Limnos Island
LGLR;LRA;Larisa Air Base;39.650253;22.4655;241;EU;GR;GR-42;Larisa
LGMK;JMK;Mikonos Airport;37.43510055541992;25.348100662231445;405;EU;GR;GR-82;Mykonos Island
LGML;MLO;Milos Airport;36.696899;24.4769;10;EU;GR;GR-82;Milos Island
LGMT;MJT;Mytilene International Airport;39.0567016602;26.5983009338;60;EU;GR;GR-83;Mytilene
LGN;LGN;Linga Linga Airport;-5.5319444444400006;149.734166667;17;OC;PG;PG-WBK;Linga Linga
LGNX;JNX;Naxos Apollon Airport;37.0811;25.368099;10;EU;GR;GR-82;Naxos
LGPA;PAS;Paros National Airport;37.020495;25.113195;131;EU;GR;GR-82;Paros
LGPL;JTY;Astypalaia Airport;36.5798988342;26.3757991791;165;EU;GR;GR-81;Astypalaia Island
LGPZ;PVK;Aktion National Airport;38.925498962402344;20.765300750732422;11;EU;GR;GR-34;Preveza/Lefkada
LGRP;RHO;Diagoras Airport;36.405399322509766;28.086200714111328;17;EU;GR;GR-81;Rodes Island
LGRX;GPA;Patras Araxos Agamemnon Airport;38.1511;21.4256;46;EU;GR;GR-G;Patras
LGSA;CHQ;Chania International Airport;35.531700134277344;24.149700164794922;490;EU;GR;GR-94;Souda
LGSK;JSI;Skiathos Island National Airport;39.177101135253906;23.503700256347656;54;EU;GR;GR-43;Skiathos
LGSM;SMI;Samos Airport;37.689998626708984;26.911699295043945;19;EU;GR;GR-84;Samos Island
LGSO;JSY;Syros Airport;37.4227981567;24.950899124099998;236;EU;GR;GR-82;Syros Island
LGSP;SPJ;Sparti Airport;36.973899841308594;22.52630043029785;500;EU;GR;GR-16;Sparti
LGSR;JTR;Santorini Airport;36.399200439453125;25.479299545288086;127;EU;GR;GR-82;Santorini Island
LGST;JSH;Sitia Airport;35.21609878540039;26.101299285888672;376;EU;GR;GR-92;Crete Island
LGSY;SKU;Skiros Airport;38.9676017761;24.4871997833;44;EU;GR;GR-04;Skiros Island
LGTS;SKG;Thessaloniki Macedonia International Airport;40.51969909667969;22.97089958190918;22;EU;GR;GR-54;Thessaloniki
LGZA;ZTH;"Zakynthos International Airport ""Dionysios Solomos""";37.7509;20.8843;15;EU;GR;GR-21;Zakynthos Island
LHBP;BUD;Budapest Liszt Ferenc International Airport;47.42976;19.261093;495;EU;HU;HU-PE;Budapest
LHDC;DEB;Debrecen International Airport;47.488899;21.615299;359;EU;HU;HU-HB;Debrecen
LHMC;MCQ;Miskolc Airport;48.13603;20.789641;390;EU;HU;HU-BZ;Miskolc
LHPP;PEV;Pécs-Pogány Airport;45.990898;18.240996;1000;EU;HU;HU-BA;Pécs-Pogány
LHSM;SOB;Hévíz–Balaton Airport;46.686391;17.159084;408;EU;HU;HU-ZA;Sármellék
LHTA;TZR;Taszár Air Base;46.39310073852539;17.917499542236328;531;EU;HU;HU-SO;Taszár
LIAP;QAQ;L'Aquila–Preturo Airport;42.379902;13.3092;2211;EU;IT;IT-65;L'Aquila
LIBC;CRV;Crotone Airport;38.9972;17.0802;522;EU;IT;IT-78;Crotone
LIBD;BRI;Bari Karol Wojtyła Airport;41.138901;16.760599;177;EU;IT;IT-75;Bari
LIBF;FOG;"Foggia ""Gino Lisa"" Airport";41.432899;15.535;265;EU;IT;IT-75;Foggia
LIBG;TAR;"Taranto-Grottaglie ""Marcello Arlotta"" Airport";40.517502;17.4032;215;EU;IT;IT-75;Grottaglie
LIBN;LCC;Lecce Galatina Air Base;40.239201;18.133301;156;EU;IT;IT-75;
LIBP;PSR;Abruzzo Airport;42.431702;14.1811;48;EU;IT;IT-65;Pescara
LIBR;BDS;Brindisi Airport;40.6576;17.947001;47;EU;IT;IT-75;Brindisi
LICA;SUF;Lamezia Terme Airport;38.905399;16.2423;39;EU;IT;IT-78;Lamezia Terme (CZ)
LICB;CIY;Comiso Airport;36.994601;14.607182;623;EU;IT;IT-82;Comiso
LICC;CTA;Catania-Fontanarossa Airport;37.466801;15.0664;39;EU;IT;IT-82;Catania
LICD;LMP;Lampedusa Airport;35.497898;12.6181;70;EU;IT;IT-82;Lampedusa
LICG;PNL;Pantelleria Airport;36.816502;11.9689;628;EU;IT;IT-82;Pantelleria (TP)
LICJ;PMO;Falcone–Borsellino Airport;38.175999;13.091;65;EU;IT;IT-82;Palermo
LICR;REG;Reggio Calabria Airport;38.071201;15.6516;96;EU;IT;IT-78;Reggio Calabria
LICT;TPS;Vincenzo Florio Airport Trapani-Birgi;37.9114;12.488;25;EU;IT;IT-82;Trapani (TP)
LICZ;NSY;Sigonella Navy Air Base;37.401699;14.9224;79;EU;IT;IT-82;Sigonella (CT)
LIDB;BLX;Belluno Airport;46.166549;12.250389;1240;EU;IT;IT-34;Belluno (BL)
LIDR;RAN;Ravenna Airport;44.36391;12.224978;1;EU;IT;IT-45;Ravenna
LIEA;AHO;Alghero-Fertilia Airport;40.632099;8.29077;87;EU;IT;IT-88;Alghero
LIED;DCI;Decimomannu Air Base;39.354198;8.97248;100;EU;IT;IT-88;Decimomannu
LIEE;CAG;Cagliari Elmas Airport;39.251499;9.05428;13;EU;IT;IT-88;Cagliari
LIEO;OLB;Olbia Costa Smeralda Airport;40.898701;9.51763;37;EU;IT;IT-88;Olbia (SS)
LIER;FNU;Oristano-Fenosu Airport;39.895308;8.642661;36;EU;IT;IT-88;Oristano
LIET;TTB;Tortolì Airport;39.9188;9.68298;23;EU;IT;IT-88;Arbatax
LIMC;MXP;Malpensa International Airport;45.6306;8.72811;768;EU;IT;IT-25;Milan
LIME;BGY;Milan Bergamo Airport;45.673901;9.70417;782;EU;IT;IT-25;Milan
LIMF;TRN;Turin Airport;45.200802;7.64963;989;EU;IT;IT-21;Torino
LIMG;ALL;Villanova D'Albenga International Airport;44.050598;8.12743;148;EU;IT;IT-42;Albenga (SV)
LIMJ;GOA;Genoa Cristoforo Colombo Airport;44.4133;8.8375;13;EU;IT;IT-42;Genova
LIML;LIN;Milano Linate Airport;45.445099;9.27674;353;EU;IT;IT-25;Milan
LIMP;PMF;Parma Airport;44.824501;10.2964;161;EU;IT;IT-45;Parma
LIMW;AOT;Aosta Airport;45.738499;7.36872;1791;EU;IT;IT-23;Aosta
LIMZ;CUF;Cuneo International Airport;44.547001;7.62322;1267;EU;IT;IT-21;Cuneo
LIPA;AVB;Aviano Air Base;46.031898;12.596503;410;EU;IT;IT-36;Aviano (PN)
LIPB;BZO;Bolzano Airport;46.460201;11.3264;789;EU;IT;IT-32;Bolzano
LIPD;UDN;Udine-Campoformido Air Base;46.0322;13.1868;305;EU;IT;IT-36;Udine
LIPE;BLQ;Bologna Guglielmo Marconi Airport;44.5354;11.2887;123;EU;IT;IT-45;Bologna
LIPH;TSF;Treviso-Sant'Angelo Airport;45.648399;12.1944;59;EU;IT;IT-34;Treviso
LIPK;FRL;Forlì Airport;44.194801;12.0701;97;EU;IT;IT-45;Forlì (FC)
LIPO;VBS;Brescia Airport;45.428902;10.3306;355;EU;IT;IT-25;Montichiari (BS)
LIPQ;TRS;Trieste–Friuli Venezia Giulia Airport;45.827499;13.4722;39;EU;IT;IT-36;Trieste
LIPR;RMI;Federico Fellini International Airport;44.020302;12.6117;40;EU;IT;IT-45;Rimini
LIPX;VRN;Verona-Villafranca Valerio Catullo Airport;45.394955;10.887303;239;EU;IT;IT-34;Villafranca di Verona
